sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Elat,2600,50714,22754,118,22636,1,851,5,0,0,728,0,19,0,0,1,5,0,0,1,0,0,1,2,0,0,5,11,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,237,0,3,1605,6,1,0,0,3,11250,0,3,16,6163,1422,185,0,102,2,0,0,6,62,625.0,0.0,0.0,1.0,51935.0,49675.0,41906.0,2260.0,1951,150,0.0,1941738510.0,-5.0,602.0,10001955.0,2018,0.0
Irus,1336,410,309,0,309,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,96,0,0,0,173,1,3,0,0,0,0,0,4,44,442.0,27.0,143.0,1.0,622.0,622.0,615.0,0.0,2013,370,0.0,1790064853.0,29.0,456.0,15002488.0,2018,0.0
Itamar,3762,592,442,0,442,0,0,0,0,0,272,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,79,0,0,0,1,24,46,0,16,0,0,0,7,72,0.0,72.0,0.0,1.0,1238.0,1237.0,1236.0,1.0,1984,370,11.0,2292167559.0,561.0,710.0,10003262.0,2018,0.0
Etan,37,350,274,1,273,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1,6,48,14,0,5,0,0,0,6,61,612.0,34.0,0.0,1.0,456.0,456.0,454.0,0.0,1955,310,2.0,1761460898.0,150.0,631.0,10001813.0,2018,0.0
Iksal,478,9637,6553,41,6512,0,26,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6387,0,3,0,0,0,0,0,0,37,0,1,0,34,9,2,0,0,0,0,0,2,23,237.0,99.0,0.0,2.0,14500.0,6.0,1.0,14494.0,0,270,0.0,2307173191.0,90.0,257.0,10004394.0,2018,213.0
Al Sayyid,1359,1762,889,10,879,1,53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,699,0,1,1,0,1,0,0,0,21,0,1,0,86,1,2,0,1,0,0,0,6,62,623.0,69.0,342.0,2.0,5663.0,11.0,11.0,5652.0,0,280,0.0,1917857711.0,350.0,624.0,10001937.0,2018,610.0
Al-Aryan,1316,127,104,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,32,323.0,14.0,0.0,2.0,191.0,0.0,0.0,191.0,0,450,0.0,2120271154.0,344.0,351.0,10004233.0,2018,0.0
El-Rom,4003,343,252,2,250,0,61,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,38,0,0,1,121,0,0,0,0,0,0,0,2,29,292.0,71.0,0.0,1.0,392.0,392.0,375.0,0.0,1971,330,15.0,2723178736.0,1039.0,219.0,10004579.0,2018,211.0
Alumma,1145,330,280,0,280,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,182,74,0,2,0,0,0,6,61,611.0,34.0,0.0,1.0,514.0,514.0,514.0,0.0,1965,350,0.0,1757561777.0,80.0,631.0,10001813.0,2018,0.0
Alummot,330,300,210,0,210,0,50,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,119,3,1,0,1,0,0,0,2,22,221.0,6.0,0.0,1.0,410.0,409.0,400.0,1.0,1941,330,15.0,2515173475.0,-8.0,214.0,10004552.0,2018,214.0
Allon HaGalil,1182,828,614,1,613,0,151,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,33,0,0,0,407,0,0,0,0,0,0,0,2,23,237.0,9.0,242.0,1.0,1115.0,1115.0,1108.0,0.0,1980,310,1.0,2208574025.0,160.0,254.0,10004497.0,2018,213.0
Elon More,3579,924,716,2,714,0,1,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108,0,0,0,1,20,27,0,62,0,0,0,7,72,0.0,72.0,0.0,1.0,1946.0,1946.0,1945.0,0.0,1979,370,11.0,2314668228.0,551.0,710.0,10003262.0,2018,0.0
Allon Shevut,3604,2177,1647,6,1641,0,21,0,0,0,1067,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,393,0,1,1,74,10,42,0,21,0,0,0,7,76,0.0,76.0,445.0,1.0,3151.0,3151.0,3148.0,0.0,1970,190,0.0,2120261805.0,927.0,714.0,15000586.0,2018,0.0
Allone Abba,429,682,530,0,530,0,85,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,53,0,0,0,367,1,1,0,0,0,0,0,2,23,237.0,9.0,242.0,1.0,991.0,991.0,990.0,0.0,1948,320,6.0,2162873720.0,120.0,254.0,10004411.0,2018,213.0
Allone HaBashan,4017,221,152,0,152,0,3,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,4,2,1,0,2,0,0,0,2,29,292.0,71.0,0.0,1.0,445.0,445.0,444.0,0.0,1981,320,2.0,2786977222.0,930.0,219.0,10004579.0,2018,211.0
Allone Yizhaq,868,120,23,0,23,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,3,32,324.0,14.0,0.0,1.0,302.0,298.0,221.0,4.0,1949,340,0.0,2006271295.0,54.0,351.0,10004333.0,2018,0.0
Allonim,285,511,376,1,375,0,86,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,22,0,0,0,254,1,0,0,0,0,0,0,2,23,235.0,9.0,242.0,1.0,504.0,504.0,494.0,0.0,1938,330,15.0,2139173611.0,70.0,254.0,10004411.0,2018,213.0
Eli-Ad,4002,307,222,3,219,0,26,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,33,0,0,1,122,3,1,0,2,0,0,0,2,29,294.0,71.0,0.0,1.0,401.0,401.0,385.0,0.0,1968,310,1.0,2691974579.0,346.0,219.0,10004579.0,2018,211.0
Eliav,1365,224,197,1,196,0,24,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,21,0,0,0,88,0,0,0,0,0,0,0,6,61,612.0,50.0,0.0,1.0,427.0,427.0,427.0,0.0,2013,370,0.0,1934260408.0,335.0,634.0,10001813.0,2018,0.0
Elyakhin,41,2579,1958,2,1956,0,73,0,0,0,83,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,29,0,0,0,0,0,1071,0,0,0,363,277,41,0,13,0,0,0,4,41,411.0,99.0,141.0,1.0,3486.0,3483.0,3446.0,3.0,1950,190,0.0,1931870156.0,25.0,457.0,10004261.0,2018,0.0
Elifaz,1248,113,74,1,73,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,49,0,0,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,152.0,145.0,119.0,7.0,1982,330,15.0,2007941184.0,112.0,608.0,10001955.0,2018,0.0
Elifelet,730,468,349,1,348,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,37,30,1,0,3,0,0,0,2,21,213.0,55.0,0.0,1.0,633.0,633.0,626.0,0.0,1949,310,1.0,2515276149.0,284.0,253.0,10004540.0,2018,211.0
Elyaqim,682,586,423,3,420,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,261,0,0,0,28,78,20,0,5,0,0,0,2,23,236.0,13.0,0.0,1.0,888.0,888.0,879.0,0.0,1949,310,1.0,2065872642.0,209.0,254.0,10004394.0,2018,213.0
Elyashiv,204,469,350,0,350,0,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,191,0,0,0,87,27,2,0,3,0,0,0,4,41,411.0,16.0,141.0,1.0,733.0,733.0,727.0,0.0,1933,310,7.0,1917069855.0,10.0,409.0,15000060.0,2018,0.0
Elishama,841,812,632,5,627,0,22,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,313,0,0,1,185,63,2,0,2,0,0,0,4,42,421.0,20.0,142.0,1.0,1199.0,1198.0,1191.0,1.0,1951,310,1.0,1934267328.0,24.0,417.0,10002133.0,2018,0.0
Almagor,1125,294,219,0,219,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,169,0,0,0,2,0,0,0,2,22,221.0,6.0,0.0,1.0,389.0,389.0,377.0,0.0,1961,310,1.0,2566875753.0,-74.0,214.0,10004552.0,2018,214.0
Almog,3556,193,135,1,134,0,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,1,68,0,1,0,0,0,0,0,7,75,0.0,74.0,0.0,1.0,253.0,252.0,246.0,1.0,1977,330,15.0,2437863294.0,-296.0,713.0,10003314.0,2018,0.0
El'ad,1309,20909,17906,90,17816,1,11,1,0,0,696,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,1380,0,0,0,44,8978,6571,0,116,0,0,0,4,42,422.0,0.0,142.0,1.0,47866.0,47866.0,47847.0,0.0,1998,160,0.0,1960566200.0,50.0,422.0,10002168.0,2018,0.0
El'azar,3618,1468,1157,3,1154,0,6,1,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,335,0,0,0,34,15,18,0,13,0,0,0,7,76,0.0,76.0,445.0,1.0,2510.0,2510.0,2506.0,0.0,1975,190,0.0,2135261872.0,873.0,714.0,15000586.0,2018,0.0
Alfe Menashe,3750,5820,4293,16,4277,0,175,0,0,0,216,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,218,0,0,0,0,0,1635,0,0,6,1855,100,41,0,16,0,0,0,7,73,0.0,99.0,145.0,1.0,7865.0,7864.0,7589.0,1.0,1983,180,0.0,2014467560.0,70.0,703.0,10003262.0,2018,0.0
Elqosh,603,242,148,1,147,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,85,0,0,0,28,21,0,0,0,0,0,0,2,24,244.0,52.0,0.0,1.0,292.0,292.0,291.0,0.0,1949,310,1.0,2306077091.0,600.0,255.0,10004484.0,2018,212.0
Elqana,3560,2536,2100,3,2097,0,6,0,0,0,1301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,576,0,0,1,84,39,39,0,44,0,0,0,7,73,0.0,99.0,145.0,1.0,3812.0,3812.0,3807.0,0.0,1977,190,0.0,2036366868.0,153.0,702.0,10003262.0,2018,0.0
Emunim,772,713,512,1,511,0,22,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,204,0,0,0,203,45,4,0,2,0,0,0,6,61,611.0,33.0,143.0,1.0,979.0,979.0,963.0,0.0,1950,310,1.0,1694062801.0,30.0,616.0,10001821.0,2018,420.0
Amirim,1064,609,409,2,407,0,86,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,43,0,0,2,203,4,3,0,0,0,0,0,2,21,212.0,2.0,0.0,1.0,837.0,836.0,786.0,1.0,1950,310,1.0,2425676027.0,443.0,209.0,10004528.0,2018,211.0
Amnun,1253,305,224,0,224,0,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,99,0,0,1,63,10,3,0,1,0,0,0,2,21,213.0,55.0,0.0,1.0,319.0,319.0,309.0,0.0,1983,310,6.0,2537975663.0,-55.0,253.0,10004540.0,2018,211.0
Amazya,23,185,133,0,133,0,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,30,3,3,0,0,0,0,0,6,61,612.0,50.0,0.0,1.0,353.0,349.0,346.0,4.0,1955,320,9.0,1918460450.0,330.0,634.0,10001813.0,2018,0.0
Ani'am,4012,445,272,0,272,0,18,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,86,0,0,0,144,5,1,0,2,0,0,0,2,29,293.0,71.0,0.0,1.0,531.0,531.0,516.0,0.0,1978,310,1.0,2695476260.0,389.0,219.0,10004579.0,2018,211.0
Asad,960,493,131,1,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,0,0,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,1880058150.0,0.0,699.0,10001937.0,2018,0.0
Asfar,3754,376,282,1,281,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,27,146,0,10,0,0,0,7,77,0.0,76.0,0.0,1.0,835.0,835.0,835.0,0.0,1983,370,8.0,2178461041.0,891.0,714.0,15000586.0,2018,0.0
I'billin,529,9104,6232,49,6183,1,144,1,0,0,2,0,1,0,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5655,0,2,115,3,0,0,0,0,65,0,2,0,167,5,2,0,1,0,0,0,2,24,241.0,99.0,241.0,2.0,13128.0,17.0,3.0,13111.0,0,270,0.0,2176474799.0,19.0,261.0,10004497.0,2018,0.0
A'sam,963,4690,2036,5,2031,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,1994,0,1,1,0,0,0,0,1,2,0,3,0,8,3,0,0,1,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,1910056100.0,0.0,699.0,15003711.0,2018,0.0
Afiq,4301,259,176,0,176,0,34,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,21,0,0,0,101,0,0,0,3,0,0,0,2,29,294.0,71.0,0.0,1.0,329.0,329.0,289.0,0.0,1967,330,15.0,2660674275.0,309.0,219.0,10004579.0,2018,211.0
Afiqim,176,1086,733,2,731,0,213,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,46,0,0,0,433,3,0,0,2,0,0,0,2,22,221.0,6.0,0.0,1.0,1494.0,1490.0,1427.0,4.0,1932,330,15.0,2544973191.0,-202.0,214.0,10004552.0,2018,214.0
Afeq,313,507,388,3,385,0,78,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,23,0,0,0,263,2,0,0,0,0,0,0,2,24,246.0,4.0,241.0,1.0,684.0,671.0,665.0,13.0,1939,330,15.0,2122974931.0,11.0,201.0,10004207.0,2018,212.0
Efrat,3650,7271,5481,11,5470,1,52,12,0,0,2884,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,18,2,0,0,0,0,1902,0,0,18,300,102,95,0,68,0,0,0,7,76,0.0,99.0,445.0,1.0,10088.0,10088.0,10064.0,0.0,1980,170,0.0,2149861904.0,667.0,704.0,15000586.0,2018,0.0
Arbel,701,452,335,0,335,0,31,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,132,0,0,1,141,6,3,0,1,0,0,0,2,22,222.0,3.0,0.0,1.0,738.0,738.0,729.0,0.0,1949,310,1.0,2456774647.0,20.0,206.0,10004552.0,2018,214.0
Argaman,3598,124,86,0,86,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,24,4,0,0,2,0,0,0,7,75,0.0,75.0,0.0,1.0,133.0,133.0,130.0,0.0,1968,310,9.0,2495167550.0,-200.0,712.0,10003262.0,2018,0.0
Erez,714,441,316,3,313,0,103,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,21,0,0,0,171,1,0,0,0,0,0,0,6,61,614.0,37.0,0.0,1.0,517.0,517.0,506.0,0.0,1949,330,15.0,1588860773.0,30.0,651.0,10001829.0,2018,620.0
Ari'el,3570,15146,9694,88,9606,0,119,0,0,0,950,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,10,0,0,1827,0,2,0,0,1,5033,0,1,6,1242,180,112,0,71,1,0,0,7,73,0.0,0.0,145.0,1.0,20456.0,19866.0,16191.0,590.0,1978,160,0.0,2178666790.0,350.0,701.0,10003262.0,2018,0.0
Arsuf,1324,123,72,1,71,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,15,0,0,0,41,0,0,0,0,0,0,0,4,41,411.0,19.0,141.0,1.0,166.0,166.0,147.0,0.0,1995,350,0.0,1828768007.0,28.0,401.0,15000060.0,2018,0.0
Eshbol,71,420,322,4,318,0,14,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,178,0,0,0,65,31,2,0,1,1,0,0,6,62,621.0,42.0,0.0,1.0,635.0,635.0,631.0,0.0,1955,310,1.0,1683959504.0,158.0,651.0,10001930.0,2018,620.0
Ashdod,70,179046,118313,694,117619,7,2109,8,0,0,3124,0,58,0,0,8,10,0,0,4,0,0,8,11,0,0,20,32,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,17,64,0,10,19414,27,6,0,0,9,43073,0,22,54,18374,16994,13731,0,400,11,0,0,6,61,613.0,0.0,143.0,1.0,224628.0,224328.0,201388.0,300.0,1955,130,0.0,1668963375.0,-14.0,603.0,10001836.0,2018,0.0
Ashdot Ya'aqov(Ihud),199,658,471,0,471,1,86,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,55,0,0,0,291,1,0,0,1,0,0,0,2,22,221.0,6.0,0.0,1.0,981.0,978.0,950.0,3.0,1933,330,15.0,2547172936.0,-206.0,214.0,10004552.0,2018,214.0
Ashdot Ya'aqov(Me'uhad),188,520,362,0,362,0,73,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,58,0,0,0,191,2,0,0,0,0,0,0,2,22,221.0,6.0,0.0,1.0,513.0,509.0,476.0,4.0,1933,330,15.0,2549172982.0,-200.0,214.0,10004552.0,2018,214.0
Eshhar,1188,620,467,1,466,0,91,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,79,0,0,2,169,2,2,0,2,0,0,0,2,24,241.0,56.0,241.0,1.0,918.0,917.0,908.0,1.0,1986,370,13.0,2284175455.0,334.0,205.0,10004513.0,2018,210.0
Eshkolot,3722,338,250,0,250,0,12,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,125,0,0,1,77,2,1,0,0,0,0,0,7,77,0.0,78.0,0.0,1.0,567.0,567.0,563.0,0.0,1982,370,11.0,1909858882.0,498.0,715.0,15003512.0,2018,0.0
Eshel HaNasi,2021,114,73,0,73,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,0,0,0,27,0,0,0,0,0,0,0,6,62,622.0,42.0,344.0,1.0,355.0,355.0,342.0,0.0,1952,340,0.0,1711958167.0,180.0,651.0,10001893.0,2018,620.0
Ashalim,1152,409,300,1,299,0,40,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,82,0,0,0,127,3,3,0,2,0,0,0,6,62,626.0,48.0,0.0,1.0,550.0,548.0,525.0,2.0,1976,370,19.0,1713254166.0,320.0,620.0,10001918.0,2018,610.0
Ashqelon,7100,114443,72538,466,72072,7,1592,14,0,0,3001,0,54,0,0,7,10,0,0,0,0,0,8,4,0,0,30,22,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,20,70,0,13,11627,19,6,0,0,15,34677,0,12,40,11749,7378,1268,0,403,10,0,0,6,61,614.0,0.0,0.0,1.0,140968.0,140648.0,122393.0,320.0,1948,140,0.0,1596761983.0,-3.0,604.0,10001805.0,2018,0.0
Asherat,1256,429,310,1,309,0,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,0,0,0,0,176,0,0,0,66,11,4,0,0,0,0,0,2,24,245.0,4.0,0.0,1.0,549.0,548.0,536.0,1.0,1983,370,13.0,2148876406.0,30.0,201.0,10004302.0,2018,212.0
Eshta'ol,740,749,605,2,603,0,35,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,306,0,0,0,101,97,20,0,6,0,0,0,1,11,112.0,26.0,444.0,1.0,1252.0,1252.0,1226.0,0.0,1949,310,1.0,2009563206.0,241.0,151.0,15000597.0,2018,0.0
Baqa Al-Gharbiyye,6000,19193,11879,67,11812,1,65,1,0,0,11,0,0,0,0,3,10,0,0,14,0,0,0,13,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,11553,0,0,0,1,2,0,0,0,21,0,2,3,73,29,0,0,0,0,0,0,3,32,324.0,0.0,0.0,2.0,29393.0,30.0,13.0,29363.0,0,260,0.0,2041570285.0,40.0,354.0,15002436.0,2018,0.0
Be'er Ora,21,593,446,1,445,0,34,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,38,0,0,0,0,0,139,0,0,0,197,16,2,0,0,0,0,0,6,62,625.0,53.0,0.0,1.0,965.0,937.0,866.0,28.0,1950,370,19.0,1983840251.0,99.0,608.0,10001955.0,2018,0.0
Be'er Gannim,1376,904,759,2,757,0,8,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,411,0,0,0,43,88,15,0,16,0,0,0,6,61,614.0,36.0,0.0,1.0,1295.0,1295.0,1292.0,0.0,2012,370,0.0,1629762325.0,28.0,633.0,10001805.0,2018,0.0
